,geo_value,signal,time_value,direction,issue,lag,value,stderr,sample_size,geo_type,data_source
46,vt,smoothed_hh_cmnty_cli,2020-10-04,,2020-10-09,5,11.5017874,1.1021169,838.0009,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-10-04,,2020-10-09,5,15.531494,0.4431996,6678.9678,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-10-04,,2020-10-09,5,33.190599,0.5990099,6179.9448,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-10-04,,2020-10-09,5,25.0448676,0.9071674,2281.1047,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-10-04,,2020-10-09,5,29.0705162,1.766335,660.8964,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,25.8893281,1.5909853,758.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,26.685499,0.7573341,3411.0666,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,30.8681197,0.9503873,2362.5842,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,17.0295936,0.5219479,5186.4855,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,14.3114764,0.2461604,20238.1383,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,18.0285879,0.541027,5048.7782,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,12.192216,0.5324659,3776.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,9.2841163,1.3741829,446.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,15.5380334,1.1038772,1077.0,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,18.6782481,0.3086934,15939.9993,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,24.3187475,0.5480334,6127.9534,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,14.2489712,1.1217648,971.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,30.7019957,0.7824297,3475.3346,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,30.1543123,1.030263,1984.2338,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,20.6745153,0.3978343,10362.0028,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,24.9098361,0.5537933,6098.9996,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,30.6980741,0.8770506,2765.7133,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,26.4310691,0.731714,3631.8383,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,23.803599,0.7084261,3613.9983,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,12.7378741,0.4769623,4886.0125,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,14.19563,0.5600058,3883.9977,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,12.7042254,0.7906675,1774.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,19.1470599,0.3957794,9883.0606,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,23.5822197,0.6348381,4471.4984,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,32.3314766,0.66574,4936.3161,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,24.8173319,0.9402463,2110.5203,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,34.2040465,1.2460845,1449.3781,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,19.4519714,0.4392965,8119.0099,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,37.3063326,1.6675956,841.0557,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,32.6086814,1.1046902,1800.7616,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,11.1746988,0.7735049,1659.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,11.8729704,0.4232801,5839.9983,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,17.2680091,0.9107913,1722.1778,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,19.4664305,0.9017656,1927.8621,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,12.5312567,0.2973603,12396.0001,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,20.2637695,0.4025689,9970.0086,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,33.2136048,0.7732058,3710.3406,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,15.1244263,0.5563082,4147.923,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,15.1606947,0.3360883,11387.0052,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,15.3251203,1.1578288,967.9875,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,23.0072966,0.6002158,4917.0011,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,43.3615434,1.5026088,1087.738,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,27.4400906,0.5888414,5742.297,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,22.3965306,0.315191,17495.0183,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,32.0874101,0.8577846,2961.6143,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,17.8602408,0.4565739,7037.5031,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,11.8674599,1.1232323,829.0007,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,15.6227127,0.44343,6703.9681,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,33.8358424,0.6007119,6203.9367,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,25.6962154,0.8981228,2367.0565,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-10-05,,2020-10-10,5,30.6786008,1.7621301,684.8996,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,27.0565553,1.5937452,777.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,26.9367116,0.7557194,3446.0581,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,30.8162829,0.9344172,2441.7573,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,16.7875186,0.5118127,5332.7704,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,14.5531889,0.2457997,20582.1851,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,18.4926555,0.5371142,5224.7173,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,12.6157407,0.5325565,3887.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,10.326087,1.4203475,459.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,15.096831,1.0626908,1135.0,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,18.682449,0.3080829,16005.9989,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,24.601523,0.546447,6211.9564,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,13.8406537,1.1042313,978.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,31.3283473,0.7753877,3578.3034,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,31.4629309,1.0326589,2022.1386,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,21.3609836,0.3972057,10647.0251,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,25.2919267,0.5536154,6165.0,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,30.5464807,0.8581742,2880.7431,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,26.7085221,0.7216479,3758.8299,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,24.4993356,0.7028857,3743.9983,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,12.9028973,0.475853,4963.013,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,14.8971785,0.5709593,3888.9977,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,13.9362287,0.8122428,1818.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,19.849529,0.3955573,10168.0433,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,24.1471032,0.6336792,4561.4011,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,32.8592883,0.6671084,4957.3691,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,26.0884553,0.9397711,2183.3156,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,35.1263578,1.2316001,1502.3184,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,20.0687677,0.43994,8288.0097,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,37.0851874,1.6605801,846.1234,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,32.9905184,1.0879179,1867.8121,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,12.0556872,0.7927611,1687.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,11.7057172,0.4174119,5931.9983,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,17.7707702,0.9205924,1724.2398,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,18.8083776,0.8807016,1968.8153,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,13.0302321,0.2994833,12634.9998,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,20.6982713,0.4009547,10210.0088,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,33.0427239,0.7628011,3802.3405,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,15.7581146,0.5598779,4234.9249,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,15.4465589,0.3354017,11610.0055,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,13.8500301,1.0928813,998.987,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,23.2579094,0.6004812,4950.0026,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,44.1577427,1.5035865,1090.7193,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,27.5844279,0.5891425,5755.1317,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,22.9193674,0.3163744,17650.016,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,32.6540698,0.8541405,3014.3246,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,18.1540269,0.4532143,7233.7436,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,11.328579,1.0922532,842.0007,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,16.1387205,0.4445317,6848.9662,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,34.2513616,0.5961785,6335.9545,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,25.8039273,0.883265,2454.0573,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-10-06,,2020-10-11,5,29.0087377,1.7019113,710.9841,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,26.8337408,1.5501903,817.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,27.0911457,0.7433993,3574.0725,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,31.2194702,0.9185884,2544.7735,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,16.5970549,0.50292,5472.8627,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,14.8435576,0.2475651,20624.1755,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,19.1726491,0.5401849,5310.7459,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,12.9254254,0.5307741,3995.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,11.0262009,1.4651629,457.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,15.8495351,1.0622526,1182.0,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,18.8873178,0.3066401,16292.9997,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,24.8474499,0.5403316,6395.9474,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,13.8974359,1.1083984,974.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,31.4662579,0.7651668,3683.3021,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,31.7183514,1.0270656,2053.1386,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,21.9030389,0.396656,10872.0241,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,25.7984704,0.5529445,6261.0011,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,30.9953153,0.8456638,2990.7434,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,27.1322531,0.7171813,3843.8226,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,24.8616699,0.7016934,3793.9981,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,13.2830985,0.4749175,5107.01,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,15.4419235,0.5742958,3958.9976,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,14.1623037,0.7980002,1909.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,20.1872462,0.3933375,10414.0263,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,24.558091,0.6288986,4684.3141,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,33.2040898,0.6611251,5074.2772,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,26.5147201,0.9290428,2257.4387,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,35.4291174,1.2279211,1517.2464,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,20.2693157,0.4359849,8502.0098,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,37.1628612,1.6421458,865.9685,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,32.6697068,1.0695717,1922.8079,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,12.5566893,0.7891775,1763.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,11.826449,0.4151974,6048.9986,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,18.0922938,0.9133761,1776.3114,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,19.0381046,0.8772648,2002.825,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,13.2950952,0.2999571,12812.0004,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,21.1369326,0.3992584,10457.008,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,32.9528248,0.7558409,3867.3403,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,15.8415885,0.5555333,4319.924,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,16.4122768,0.3373572,12054.0051,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,14.5286154,1.0990768,1027.99,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,23.475053,0.5974951,5032.0029,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,44.6664518,1.4995766,1099.0885,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,28.109116,0.5887866,5829.1499,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,23.3988551,0.3165182,17890.9139,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,33.3809939,0.8534314,3053.2347,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,18.562303,0.4528845,7370.2529,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,11.4668242,1.0877542,858.0007,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,16.7641376,0.4461253,7010.9676,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,34.9614686,0.5924165,6478.9715,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,26.1661951,0.885818,2462.1063,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-10-07,,2020-10-12,5,29.4761526,1.6794499,737.0088,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,27.3539928,1.5399061,838.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,27.3549155,0.7420316,3609.0828,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,31.8972147,0.9201041,2565.9235,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,17.3408585,0.5093135,5525.7483,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,14.7000069,0.2456987,20771.1658,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,19.9604036,0.5450983,5376.8086,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,13.4367246,0.5372976,4029.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,11.5990991,1.5213832,443.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,15.3127539,1.0267935,1230.0,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,19.3764501,0.3091924,16340.9991,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,25.2213119,0.5415043,6431.9358,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,13.9360639,1.0951678,1000.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,32.2952047,0.7716308,3672.302,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,32.1602156,1.0293377,2059.1485,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,22.248565,0.4001771,10802.0464,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,26.005772,0.5554067,6238.0007,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,31.2190068,0.8449351,3007.7437,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,26.4865703,0.7097011,3865.8185,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,24.7963245,0.7001531,3803.9982,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,13.7067393,0.4784029,5168.012,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,15.1449709,0.5717704,3930.997,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,14.3772424,0.7945388,1950.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,20.5905557,0.3975426,10346.0102,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,24.7296496,0.6350713,4615.2676,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,33.2316494,0.6607534,5082.1061,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,27.4179319,0.930842,2296.7415,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,36.625351,1.2185099,1563.2889,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,20.6026276,0.4366879,8578.0091,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,37.0661906,1.636583,870.9353,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,33.3284784,1.0623667,1968.8244,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,12.4015748,0.781885,1777.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,11.9689568,0.4149597,6118.9987,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,18.623542,0.9241784,1774.3916,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,18.547295,0.8686964,2001.9352,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,13.4182948,0.3027883,12672.0,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,21.526397,0.4008329,10514.0063,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,33.1420543,0.7576235,3860.34,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,16.14597,0.5559185,4380.9244,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,16.8335113,0.3389463,12186.0052,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,15.4249141,1.1167842,1045.988,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,23.2972338,0.5931554,5079.0031,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,46.1986629,1.5065149,1095.1551,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,28.1647944,0.5931736,5750.165,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,23.825311,0.319411,17788.9197,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,33.9682231,0.8546056,3071.1027,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,19.1909639,0.4579585,7394.4253,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,11.6369731,1.0706781,897.0007,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,17.122812,0.4486222,7050.9667,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,35.4047011,0.5949974,6459.9886,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,26.8548172,0.8832159,2518.1067,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-10-08,,2020-10-13,5,31.1674913,1.6970072,744.9516,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,28.054567,1.5482723,842.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,27.4962481,0.7395447,3645.0629,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,31.3823902,0.9211302,2537.9293,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,17.3823756,0.5128188,5460.7713,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,14.8925747,0.2464664,20865.1696,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,20.0993787,0.5489202,5329.8424,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,13.8875124,0.5444068,4035.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,13.2183908,1.6257669,434.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,14.9918301,1.0208089,1223.0,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,19.4849525,0.3107145,16249.9988,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,24.913857,0.5405185,6402.9442,state,fb-survey
