,geo_value,signal,time_value,direction,issue,lag,value,stderr,sample_size,geo_type,data_source
20,md,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,92.864907,0.4244435,3677.9976,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,86.8553812,0.8001966,1783.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,88.1961595,0.3329689,9390.0029,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,88.8859859,0.480557,4277.7412,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,80.5511491,0.5825657,4616.1067,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,80.5418419,0.8658165,2090.6029,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,82.4105702,0.9955229,1462.6222,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,87.2002588,0.3773366,7839.0085,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,71.7038245,1.5959147,796.6191,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,79.9517419,0.922884,1881.9596,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,88.7286639,0.7674513,1698.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,92.1832652,0.3493835,5902.9984,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,90.3323729,0.7186758,1690.8195,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,88.6568625,0.7260629,1907.643,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,93.5515464,0.2266252,11746.0008,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,85.3390397,0.3593667,9688.0079,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,78.483488,0.6917391,3529.1126,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,89.7734694,0.4714534,4130.4637,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,87.7210713,0.3078694,11364.0061,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,94.0427959,0.755705,980.9875,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,84.2930146,0.5314327,4688.0029,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,70.5034708,1.47368,957.5799,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,81.3078285,0.5379632,5251.5433,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,86.8043454,0.2636544,16477.9149,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,83.2398977,0.6891069,2937.8866,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,89.8457808,0.3521799,7355.5499,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,93.6024892,0.8630203,804.0006,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,90.9206722,0.3512743,6689.9623,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,87.1038885,0.4294767,6089.9965,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,86.520156,0.7246141,2221.2045,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,61.6952651,1.8883964,662.7015,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,83.0779055,1.3408076,782.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,83.0250498,0.6431585,3407.0748,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,84.4825976,0.739559,2396.8485,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,86.8971127,0.4760307,5024.6099,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,91.7819076,0.1960698,19620.3431,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,87.3172756,0.4728084,4953.8447,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,94.3848168,0.3725274,3819.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,96.6435185,0.8675407,431.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,93.4187279,0.7372938,1131.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,85.1588642,0.2877493,15264.0001,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,82.6391559,0.4909632,5951.945,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,91.7741935,0.9014501,929.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,78.5648166,0.698531,3451.3101,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,73.8883056,1.0207773,1851.6067,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,89.2836598,0.3165239,9550.0452,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,84.797347,0.479796,5600.004,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,81.3764383,0.7400756,2767.0006,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,87.1516926,0.550314,3697.4358,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,81.8195508,0.6667577,3345.9976,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,94.1339096,0.336282,4883.011,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,92.6474642,0.4343921,3609.9977,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,87.0940171,0.800525,1754.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,87.7958113,0.3402721,9254.0134,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,88.5863391,0.4890948,4226.7417,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,80.3588849,0.5866434,4586.1866,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,80.408149,0.8666456,2097.4541,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,82.5492454,0.9903946,1468.6247,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,86.7996375,0.384628,7745.0085,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,72.1723171,1.5888043,795.6222,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,79.5424909,0.9235393,1907.8365,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,88.9775414,0.7615662,1691.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,92.0202707,0.3552012,5819.9982,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,90.3400162,0.7158857,1702.8217,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,88.0807525,0.7338194,1949.6265,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,93.3764899,0.2302907,11662.0017,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,85.7016064,0.3575729,9584.0054,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,78.3705696,0.6981212,3478.0551,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,90.0869425,0.4655772,4119.8941,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,87.5820138,0.3105533,11277.0074,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,94.3939276,0.7314854,988.989,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,83.7486485,0.5407796,4654.003,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,70.2397314,1.4946949,935.6525,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,81.2826416,0.5361525,5292.5584,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,86.5985254,0.2667753,16306.9121,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,83.2443688,0.6975318,2866.7356,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,89.9784438,0.3484128,7428.2324,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,93.6538486,0.8734725,779.0003,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,90.7073451,0.3561866,6643.9611,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,86.7585761,0.435687,6051.9865,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,86.4772337,0.7315227,2185.3034,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-11,,2020-10-16,5,61.4995529,1.8988056,656.7147,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,82.4183007,1.3771954,764.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,83.1165676,0.6361969,3467.091,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,84.7492215,0.7362579,2384.3379,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,86.6440742,0.4837834,4944.3704,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,91.6849704,0.1987716,19295.3847,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,87.2996309,0.4760779,4891.8444,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,94.278406,0.3811555,3713.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,97.0930233,0.8111219,429.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,93.438914,0.7451903,1104.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,85.0355951,0.2882798,15311.9999,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,82.0796157,0.4964955,5966.944,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,92.22103,0.8778113,931.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,78.1983207,0.7067984,3412.6852,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,73.8149361,1.0241977,1842.5968,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,89.0857833,0.3218542,9386.0447,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,84.8830897,0.4804449,5559.0039,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,81.3088949,0.7461217,2729.9434,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,87.0768161,0.5527022,3683.746,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,81.2538505,0.6851266,3244.9978,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,94.1559845,0.3374199,4833.0135,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,92.901319,0.4306446,3555.9974,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,86.527365,0.8182307,1741.2234,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,87.6393177,0.3457085,9064.0303,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,88.2387145,0.5009306,4135.7927,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,80.4084221,0.5872043,4568.6988,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,79.9661856,0.8801941,2067.8217,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,82.463532,0.99672,1455.6525,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,86.6881393,0.3895376,7605.0066,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,73.4091,1.5636095,798.4107,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,79.4308142,0.9315129,1882.9049,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,88.3775865,0.7801206,1687.7766,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,92.0578547,0.3559068,5771.9981,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,89.7347988,0.7299041,1729.007,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,88.0185988,0.7280476,1989.5852,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,93.2511385,0.2325429,11638.0016,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,85.5560219,0.3602504,9522.0046,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,78.9230752,0.6904994,3488.8687,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,90.1776999,0.464974,4096.8966,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,87.5199632,0.3113283,11269.0076,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,93.8578346,0.7654229,983.9865,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,83.6199353,0.5460902,4593.0026,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,69.9193956,1.5076092,925.3514,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,80.8409375,0.5426764,5259.248,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,86.4469552,0.2686361,16235.2084,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,83.3960126,0.6976832,2844.7309,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,89.9695567,0.3505869,7342.17,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,93.3889644,0.8908254,778.0005,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,90.8043941,0.3570189,6550.9587,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,86.7978973,0.4383373,5963.9695,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,85.6994573,0.7537194,2157.3034,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-12,,2020-10-17,5,60.8333251,1.9062085,655.7185,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,82.0355191,1.4198734,731.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,83.6075731,0.635451,3394.1007,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,84.8965514,0.7376265,2356.6397,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,86.7051295,0.4873075,4854.256,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,91.5630966,0.202691,18803.3282,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,87.2495544,0.4828852,4770.9046,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,94.2884668,0.3850638,3632.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,97.4880383,0.766327,417.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,93.6320755,0.750349,1059.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,84.9729523,0.290268,15154.9997,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,81.8548364,0.5034497,5859.9375,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,92.462039,0.8699191,921.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,77.6766393,0.72175,3328.7137,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,74.1674324,1.0300386,1805.8173,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,88.8942219,0.3310522,9008.0221,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,84.8309561,0.4863139,5441.0068,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,81.2638195,0.7551505,2670.0001,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,87.2018788,0.56105,3545.4307,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,81.0613478,0.7060025,3079.9975,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,93.9365327,0.3460275,4757.012,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,92.9531165,0.4327956,3496.9974,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,87.1208981,0.820611,1666.2234,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,87.0654556,0.3600913,8685.0392,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,88.4928057,0.5055776,3983.8393,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,80.7543187,0.5841023,4555.3448,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,79.0612762,0.9071162,2011.8156,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,82.6278104,1.001125,1432.2016,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,86.4983713,0.3976151,7387.0057,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,73.0183481,1.5843578,784.8633,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,79.4152273,0.9443994,1832.8988,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,88.1962518,0.7874783,1678.7766,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,92.2697065,0.3579135,5567.9981,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,89.9576572,0.7129936,1777.0592,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,87.8524691,0.7421373,1937.6417,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,93.4248891,0.2329278,11322.0014,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,85.6932684,0.3654452,9180.0005,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,78.4345083,0.699108,3460.8121,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,89.8983692,0.4792466,3953.8951,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,87.7214384,0.3120254,11063.0077,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,93.6003884,0.7899193,959.988,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,83.2819014,0.5540286,4536.0016,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,68.4610319,1.5341788,917.3582,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,81.3397092,0.5437523,5133.562,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,86.4598123,0.2708746,15955.2094,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,83.2702967,0.7154291,2721.7309,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,90.2316212,0.3527253,7084.4797,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,93.6015865,0.8894667,757.0004,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,91.1907811,0.3540937,6406.9597,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,87.193416,0.4406827,5749.9614,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,85.5722036,0.7790379,2034.3025,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-13,,2020-10-18,5,59.8994958,1.9518453,630.4958,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,80.7692308,1.4749327,714.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,83.8133886,0.6351345,3363.0852,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,85.3138581,0.7348063,2320.5001,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,86.5206829,0.4970209,4721.0493,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,91.3609237,0.2059602,18606.3482,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,87.0524374,0.4877964,4736.874,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,94.408082,0.3876555,3513.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,97.7699531,0.716251,425.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,93.0820611,0.7842382,1047.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,84.6621892,0.2954694,14873.9996,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,81.6735051,0.5132532,5681.9476,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,92.5742574,0.870106,908.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,78.0358559,0.724005,3269.8313,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,74.6854328,1.0396819,1749.0631,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,88.4372044,0.3414085,8773.0226,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,84.5558195,0.4937341,5357.0059,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,81.0698352,0.7659407,2615.9133,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,87.2128696,0.5662442,3478.1332,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,81.0066027,0.7127087,3028.9977,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,93.9906437,0.3466625,4700.011,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,93.114042,0.4330523,3418.9976,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,87.2586901,0.8382576,1582.2234,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,87.1537292,0.3633558,8480.0566,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,88.1514894,0.5190048,3877.49,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,80.398248,0.5962761,4432.4782,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,79.2807533,0.9144057,1964.5536,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,82.9235237,0.9943704,1432.1206,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,86.2479181,0.4062417,7187.0055,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,73.202202,1.5971901,768.9711,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,79.9053095,0.9411045,1812.9309,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,88.3280857,0.7934017,1637.7766,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,92.4164057,0.3598597,5411.9979,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,90.1849313,0.709766,1757.1018,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,87.9861339,0.7477864,1890.3487,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,93.4285237,0.235185,11100.0018,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,85.6233264,0.3691963,9030.9996,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,78.4852085,0.7052628,3394.8693,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,90.0435279,0.4818759,3860.892,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,87.3814863,0.3201607,10757.0079,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,93.5774728,0.7991832,940.989,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,82.911101,0.5661769,4420.0022,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,67.7834917,1.5335113,928.5995,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,80.8519213,0.5522725,5075.8493,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,86.6177018,0.2710517,15777.3115,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,83.6634221,0.7096715,2713.8256,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,90.5082953,0.3530088,6893.8447,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,93.8926224,0.8779231,744.0006,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,91.1756253,0.3575356,6293.9616,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,87.2203802,0.4465439,5589.9449,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,85.2822407,0.7893927,2014.2531,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-14,,2020-10-19,5,59.4744452,1.9772757,616.4884,state,fb-survey
